compra_venta,cantidad,precio,ofertada_casada
C,86.0,95.97,O
C,221.2,93.38,O
C,401.3,93.38,O
C,44.9,92.00,O
C,74.5,92.00,O
C,0.2,91.12,O
C,41.4,91.11,O
C,3.9,90.01,O
C,6.2,90.01,O
C,5.1,90.01,O
C,6.7,90.01,O
C,12.7,90.00,O
C,70.0,90.00,O
C,11.2,90.00,O
C,7.5,90.00,O
C,5.1,90.00,O
C,39.2,90.00,O
C,1.0,90.00,O
C,16.7,90.00,O
C,7.0,90.00,O
C,4.1,90.00,O
C,1.9,90.00,O
C,10.6,90.00,O
C,273.9,90.00,O
C,0.2,90.00,O
C,44.8,90.00,O
C,13.1,90.00,O
C,1.8,90.00,O
C,0.1,90.00,O
C,3.4,90.00,O
C,1.5,90.00,O
C,2.7,90.00,O
C,30.9,90.00,O
C,18.6,90.00,O
C,0.8,90.00,O
C,50.0,87.98,O
C,0.4,85.00,O
C,2.5,85.00,O
C,1.3,85.00,O
C,1.8,85.00,O
C,0.1,85.00,O
C,1.4,85.00,O
C,3.3,85.00,O
C,4.0,85.00,O
C,8.6,85.00,O
C,2.6,85.00,O
C,1.2,85.00,O
C,5.1,85.00,O
C,0.1,85.00,O
C,40.0,82.98,O
C,7.5,82.00,O
C,155.2,82.00,O
C,13.5,80.01,O
C,1.2,80.01,O
C,7.9,80.01,O
C,1.8,80.01,O
C,0.4,80.01,O
C,1.1,80.01,O
C,6.0,80.01,O
C,0.3,80.01,O
C,0.6,80.01,O
C,2.4,80.01,O
C,0.1,80.00,O
C,1.4,80.00,O
C,0.3,80.00,O
C,3.7,80.00,O
C,0.6,80.00,O
C,1.1,80.00,O
C,2.2,80.00,O
C,12.4,80.00,O
C,0.4,80.00,O
C,8.5,80.00,O
C,4.7,80.00,O
C,0.6,80.00,O
C,29.8,80.00,O
C,1.7,80.00,O
C,2.9,80.00,O
C,0.2,80.00,O
C,0.3,80.00,O
C,0.1,80.00,O
C,0.8,80.00,O
C,1.1,80.00,O
C,0.5,80.00,O
C,0.3,80.00,O
C,1.5,80.00,O
C,4.0,80.00,O
C,4.3,80.00,O
C,1.5,80.00,O
C,1.0,80.00,O
C,2.1,80.00,O
C,0.9,80.00,O
C,1.5,80.00,O
C,0.4,80.00,O
C,0.7,80.00,O
C,0.7,80.00,O
C,4.0,80.00,O
C,0.4,80.00,O
C,0.1,80.00,O
C,1.0,80.00,O
C,0.8,80.00,O
C,1.5,80.00,O
C,386.7,80.00,O
C,52.1,80.00,O
C,0.1,80.00,O
C,1.0,80.00,O
C,3.5,80.00,O
C,0.3,80.00,O
C,0.5,80.00,O
C,0.4,80.00,O
C,2.4,80.00,O
C,2.6,80.00,O
C,3.5,80.00,O
C,0.1,78.00,O
C,19.6,78.00,O
C,30.0,77.98,O
C,11.7,77.00,O
C,0.3,75.00,O
C,1.5,75.00,O
C,7.7,75.00,O
C,0.1,75.00,O
C,0.1,75.00,O
C,1.1,75.00,O
C,5.7,75.00,O
C,0.5,75.00,O
C,22.1,75.00,O
C,0.2,75.00,O
C,0.2,75.00,O
C,5.8,75.00,O
C,0.2,75.00,O
C,20.0,72.98,O
C,1.5,70.00,O
C,3.2,70.00,O
C,5.8,70.00,O
C,0.1,70.00,O
C,7.5,70.00,O
C,1.7,70.00,O
C,2.4,70.00,O
C,1.2,70.00,O
C,0.2,70.00,O
C,0.2,70.00,O
C,0.8,70.00,O
C,7.0,70.00,O
C,4.5,70.00,O
C,0.6,70.00,O
C,12.1,70.00,O
C,8.5,70.00,O
C,3.6,70.00,O
C,0.9,70.00,O
C,9.1,70.00,O
C,2.1,70.00,O
C,0.3,70.00,O
C,9.5,70.00,O
C,0.1,70.00,O
C,3.5,70.00,O
C,0.5,70.00,O
C,1.8,70.00,O
C,2.6,70.00,O
C,7.8,70.00,O
C,0.5,70.00,O
C,0.9,70.00,O
C,0.1,70.00,O
C,0.1,70.00,O
C,3.0,70.00,O
C,2.7,70.00,O
C,0.1,70.00,O
C,0.6,70.00,O
C,0.1,70.00,O
C,0.5,70.00,O
C,0.4,70.00,O
C,13.1,70.00,O
C,3.1,70.00,O
C,29.1,70.00,O
C,27.0,70.00,O
C,0.5,70.00,O
C,0.4,70.00,O
C,0.6,70.00,O
C,14.7,70.00,O
C,10.5,70.00,O
C,9.1,70.00,O
C,9.6,70.00,O
C,3.4,70.00,O
C,3.6,70.00,O
C,13.3,70.00,O
C,5.8,70.00,O
C,4.9,70.00,O
C,11.2,70.00,O
C,3.9,70.00,O
C,21.5,70.00,O
C,0.8,70.00,O
C,2.7,70.00,O
C,10.0,67.98,O
C,318.0,67.00,O
C,5.7,65.00,O
C,1.1,65.00,O
C,0.2,65.00,O
C,0.3,65.00,O
C,1.2,65.00,O
C,0.2,65.00,O
C,17.4,65.00,O
C,0.1,65.00,O
C,5.3,65.00,O
C,53.6,60.00,O
C,0.8,60.00,O
C,409.6,60.00,O
C,32.5,60.00,O
C,0.4,60.00,O
C,21.0,60.00,O
C,1.4,60.00,O
C,10.0,60.00,O
C,0.4,60.00,O
C,3.0,60.00,O
C,1.0,57.40,O
C,1.0,54.40,O
C,3.1,50.00,O
C,1.9,50.00,O
C,30.0,50.00,O
C,5.0,50.00,O
C,113.2,49.21,O
C,5.4,49.21,O
C,0.2,49.21,O
C,2.7,49.21,O
C,21.7,49.21,O
C,6.4,49.21,O
C,5.5,49.21,O
C,29.8,49.21,O
C,2.9,49.21,O
C,0.3,49.21,O
C,0.1,49.21,O
C,0.3,49.21,O
C,3.5,49.21,O
C,0.2,49.21,O
C,0.5,49.21,O
C,7.4,49.21,O
C,12.7,49.21,O
C,5.7,49.21,O
C,4.3,49.21,O
C,1.6,49.21,O
C,1.0,49.21,O
C,12.3,49.21,O
C,5.0,48.00,O
C,30.0,46.00,O
C,75.0,44.99,O
C,75.0,44.97,O
C,14.8,44.00,O
C,75.0,42.47,O
C,75.0,42.45,O
C,30.0,42.00,O
C,12.7,41.21,O
C,32.1,41.21,O
C,2.7,39.22,O
C,22.5,38.00,O
C,0.1,34.66,O
C,22.5,34.00,O
C,30.0,31.51,O
C,30.0,31.51,O
C,30.0,31.51,O
C,70.0,31.40,O
C,25.0,31.21,O
C,35.0,30.00,O
C,0.1,30.00,O
C,0.1,30.00,O
C,0.1,30.00,O
C,22.5,30.00,O
C,30.0,30.00,O
C,4.3,30.00,O
C,7.2,30.00,O
C,2.2,30.00,O
C,0.5,30.00,O
C,2.6,30.00,O
C,7.3,30.00,O
C,0.3,30.00,O
C,18.0,29.99,O
C,18.0,29.88,O
C,18.0,29.77,O
C,13.9,29.18,O
C,50.0,28.01,O
C,138.0,28.00,O
C,0.4,28.00,O
C,0.5,28.00,O
C,0.1,28.00,O
C,14.0,27.93,O
C,138.0,27.80,O
C,138.0,27.50,O
C,353.0,27.40,O
C,115.0,27.20,O
C,138.0,27.19,O
C,353.0,27.10,O
C,115.0,26.87,O
C,13.8,26.68,O
C,207.0,26.65,O
C,115.0,26.54,O
C,115.0,26.21,O
C,138.0,26.04,O
C,11.0,26.00,O
C,73.0,26.00,O
C,22.5,26.00,O
C,190.0,25.89,O
C,200.0,25.89,O
C,190.0,25.88,O
C,190.0,25.78,O
C,50.0,25.51,O
C,75.0,25.50,O
C,78.0,25.50,O
C,14.0,25.43,O
C,70.0,25.40,O
C,75.0,25.25,O
C,6.8,25.00,O
C,72.0,25.00,O
C,72.0,24.89,O
C,205.0,24.79,O
C,205.0,24.29,O
C,18.0,24.25,O
