compra_venta,cantidad,precio,ofertada_casada
C,100.0,92.74,O
C,51.2,92.00,O
C,84.0,92.00,O
C,4.4,90.01,O
C,5.5,90.01,O
C,7.3,90.01,O
C,6.7,90.01,O
C,115.0,90.00,O
C,2.1,90.00,O
C,14.8,90.00,O
C,11.4,90.00,O
C,56.1,90.00,O
C,304.7,90.00,O
C,10.8,90.00,O
C,1.1,90.00,O
C,0.9,90.00,O
C,0.2,90.00,O
C,17.6,90.00,O
C,13.9,90.00,O
C,39.2,90.00,O
C,0.1,90.00,O
C,8.0,90.00,O
C,2.2,90.00,O
C,3.4,90.00,O
C,1.6,90.00,O
C,5.0,90.00,O
C,3.1,90.00,O
C,11.6,90.00,O
C,21.4,90.00,O
C,30.6,90.00,O
C,6.3,90.00,O
C,20.0,89.02,O
C,0.2,87.19,O
C,42.9,87.17,O
C,1.1,85.00,O
C,10.0,85.00,O
C,2.8,85.00,O
C,1.5,85.00,O
C,3.5,85.00,O
C,6.1,85.00,O
C,1.3,85.00,O
C,5.5,85.00,O
C,0.1,85.00,O
C,2.5,85.00,O
C,2.0,85.00,O
C,0.2,85.00,O
C,0.3,85.00,O
C,10.0,84.02,O
C,7.5,82.00,O
C,99.4,82.00,O
C,8.9,80.01,O
C,1.5,80.01,O
C,2.0,80.01,O
C,6.6,80.01,O
C,0.3,80.01,O
C,3.4,80.01,O
C,1.2,80.01,O
C,0.4,80.01,O
C,0.7,80.01,O
C,20.2,80.01,O
C,5.7,80.00,O
C,5.1,80.00,O
C,1.7,80.00,O
C,1.6,80.00,O
C,0.3,80.00,O
C,0.5,80.00,O
C,1.1,80.00,O
C,7.0,80.00,O
C,2.7,80.00,O
C,1.0,80.00,O
C,1.8,80.00,O
C,0.5,80.00,O
C,0.8,80.00,O
C,0.9,80.00,O
C,4.3,80.00,O
C,0.5,80.00,O
C,0.1,80.00,O
C,1.2,80.00,O
C,0.9,80.00,O
C,1.6,80.00,O
C,2.8,80.00,O
C,4.5,80.00,O
C,2.5,80.00,O
C,0.8,80.00,O
C,0.5,80.00,O
C,0.5,80.00,O
C,0.8,80.00,O
C,0.3,80.00,O
C,3.5,80.00,O
C,1.0,80.00,O
C,0.1,80.00,O
C,48.8,80.00,O
C,485.7,80.00,O
C,9.2,80.00,O
C,4.3,80.00,O
C,0.2,80.00,O
C,0.2,80.00,O
C,0.1,80.00,O
C,0.1,80.00,O
C,1.5,80.00,O
C,0.3,80.00,O
C,0.5,80.00,O
C,1.9,80.00,O
C,485.2,80.00,O
C,34.5,80.00,O
C,0.7,80.00,O
C,1.9,80.00,O
